50	58
49	58
49	58
53	58
56	58
58	58
57	58
56	58
55	58
55	58
54	58
53	58
52	58
52	58
51	58
50	58
49	58
48	58
49	58
53	58
57	58
60	58
59	58
48	58
47	58
46	58
46	58
46	58
49	58
52	58
53	58
53	58
52	58
51	59
51	59
50	59
44	57
45	57
40	57
36	57
36	57
37	57
37	57
38	57
39	58
39	58
40	58
40	58
40	58
42	58
47	58
52	58
54	58
53	58
53	58
53	58
53	58
53	58
52	59
52	59
51	58
51	59
50	59
50	59
50	59
50	59
55	59
61	59
64	59
63	59
62	59
62	59
61	59
60	59
60	59
59	59
58	59
58	59
57	59
56	59
56	59
56	59
57	58
59	58
60	58
60	58
61	58
61	58
60	58
59	58
59	58
58	58
58	58
57	58
56	58
56	58
55	58
55	58
58	58
62	58
