98	94
98	94
98	94
98	95
98	95
98	95
98	95
97	94
97	94
97	94
97	94
97	94
97	93
97	93
97	93
97	93
97	93
97	93
98	96
98	97
98	97
98	96
98	96
98	96
98	96
98	96
98	96
98	95
98	95
98	95
98	95
98	95
98	95
98	95
98	96
98	96
98	96
97	96
97	96
97	95
97	95
97	95
97	95
97	95
97	95
97	94
97	94
97	94
97	94
97	95
98	97
99	99
100	99
100	99
100	99
101	99
100	99
100	98
100	98
100	98
100	98
100	98
100	97
100	97
100	97
100	97
100	97
99	97
99	97
99	97
99	97
99	97
99	97
99	96
99	96
99	96
99	96
98	96
98	96
98	95
98	95
98	96
98	98
98	100
98	100
98	100
99	100
99	99
99	99
99	99
99	99
99	99
99	98
99	98
99	98
99	98
99	98
98	97
98	97
98	97
