84	60
84	60
84	60
85	60
85	60
86	60
85	60
85	60
85	60
85	60
85	60
85	60
85	61
85	61
85	61
85	61
85	61
85	61
85	61
85	61
86	61
87	61
87	61
87	61
87	61
87	61
87	61
86	62
86	62
86	62
86	62
86	62
86	62
86	62
86	62
86	62
86	62
86	62
86	62
86	61
86	61
86	61
86	62
86	62
86	62
86	62
85	62
85	62
85	62
85	62
85	62
85	62
85	62
85	61
86	61
87	61
87	61
88	61
88	61
88	61
88	61
88	61
88	61
88	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
87	61
65	61
66	61
66	61
66	60
67	60
69	60
71	60
72	61
73	61
74	61
75	61
76	61
77	61
78	61
79	60
