100	95
99	95
99	95
99	95
99	95
99	95
99	94
99	94
99	94
99	94
99	94
99	94
98	93
98	94
98	95
98	96
98	96
98	96
98	96
98	96
98	95
98	95
98	95
98	95
97	95
97	94
97	94
97	94
97	94
97	94
97	94
97	95
97	95
97	94
97	94
97	94
97	94
97	94
97	93
97	93
97	93
97	93
96	92
97	92
97	92
97	92
97	95
97	96
97	96
97	96
97	96
97	95
97	95
97	95
97	95
97	94
97	94
97	94
97	94
97	94
97	93
97	94
98	95
99	96
100	96
100	96
100	96
100	96
100	96
100	95
100	95
100	95
100	95
100	95
100	94
100	94
100	94
105	89
105	90
104	92
103	93
102	93
102	92
101	92
100	92
99	93
99	93
99	94
99	94
99	93
99	93
99	93
99	93
99	93
98	90
98	90
98	90
98	90
98	90
98	93
