114	145
114	145
114	145
114	145
113	145
113	146
113	146
113	146
113	146
113	147
113	147
113	147
113	147
113	147
114	146
116	146
117	146
117	146
117	146
117	146
117	146
117	147
117	147
116	147
116	147
116	147
115	148
115	148
115	148
114	148
114	148
114	149
113	149
113	149
113	149
112	149
112	150
111	150
111	150
109	151
109	152
108	152
108	152
108	151
108	149
108	147
108	147
109	147
111	147
113	147
115	147
115	148
115	148
115	148
115	148
115	148
115	146
115	145
115	145
115	145
115	146
115	146
114	146
114	146
114	146
113	147
113	147
113	147
112	147
112	147
112	148
111	148
111	148
110	148
110	148
110	149
109	149
109	149
109	149
108	149
108	150
107	150
107	150
107	150
106	150
106	150
105	151
105	151
105	151
104	151
104	151
103	152
103	152
103	152
102	152
102	152
101	152
101	153
101	153
100	153
